Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
3744,1723160220.915312,2024-08-08 19:37:00.915315,2024-08-08 23:37:00.915326+00:00,120,20.253183041,5.924994592557388,71.09993511068865,0,2.5,0.8333333333333334,NUM,3,51,"and Moses gave the redemption money to Aaron and to his sons, according to the LORD's word, as the LORD commanded Moses.",3744,1,86.36363636363636,5.0,v2,,,,,,,,1435,73.1711880261927,67.19499827070953,68.15031307478796,66.79244440282955,4.824319755895148,4.062353270171837,4.894146402128704,10.265066944007199,8.447025944565965,10.252474482742858,2024.0,8.0,2024-08-08,19.0,37.0,4.0,3.0,2.0,1,2024-08-08 19:37:21.168498041,2024.0,8.0,2024-08-08,19.0,37.0,3.0,4.0,2.0,63.314,989,106
3745,1723160241.200406,2024-08-08 19:37:21.200412,2024-08-08 23:37:21.200440+00:00,45,6.237278042,7.214685588326063,86.57622705991275,0,2.2222222222222223,2.2222222222222223,NUM,4,1,"The LORD spoke to Moses and to Aaron, saying,",3745,1,100.0,4.444444444444445,v2,,,,,,,,54,99.00841908325539,69.89041329261676,68.1820984259972,66.81565868182858,4.260025124184787,4.0744232081301,4.888841742630496,9.136477680586477,8.47116582048249,10.241865163746445,2024.0,8.0,2024-08-08,19.0,37.0,4.0,3.0,2.0,1,2024-08-08 19:37:27.437690042,2024.0,8.0,2024-08-08,19.0,37.0,3.0,4.0,2.0,63.32,989,107
3746,1723160247.472629,2024-08-08 19:37:27.472633,2024-08-08 23:37:27.472656+00:00,110,19.399386667,5.670282359344861,68.04338831213833,0,1.818181818181818,1.818181818181818,NUM,4,2,"""Take a census of the sons of Kohath from among the sons of Levi, by their families, by their fathers' houses,",3746,1,90.47619047619048,3.636363636363636,v2,,,,,,,,2073,61.23479887745557,69.20762141191832,68.21821342251455,66.81755332509788,4.209285166468083,3.9730398089206136,4.883559332732701,9.03499776515307,8.268399022063518,10.227750048092867,2024.0,8.0,2024-08-08,19.0,37.0,4.0,3.0,2.0,1,2024-08-08 19:37:46.872019667,2024.0,8.0,2024-08-08,19.0,37.0,3.0,4.0,2.0,63.321,989,108
3747,1723160266.906024,2024-08-08 19:37:46.906028,2024-08-08 23:37:46.906047+00:00,130,24.248317042,5.361196811095374,64.33436173314448,0,2.3076923076923075,0.7692307692307693,NUM,4,3,"from thirty years old and upward even until fifty years old, all who enter into the service to do the work in the Tent of Meeting.",3747,1,96.15384615384616,4.615384615384616,v2,,,,,,,,2832,47.03461178671656,68.27321396310876,68.07582922362276,66.79790155941201,4.286208243391161,3.9807321166129213,4.883012774028248,9.496536226691532,8.314552868217364,10.229733853760884,2024.0,8.0,2024-08-08,19.0,37.0,4.0,3.0,2.0,1,2024-08-08 19:38:11.154345042,2024.0,8.0,2024-08-08,19.0,38.0,3.0,4.0,2.0,63.321,989,109
3748,1723160291.184903,2024-08-08 19:38:11.184907,2024-08-08 23:38:11.184928+00:00,98,18.281461333,5.360621791382699,64.32746149659239,0,6.122448979591836,6.122448979591836,NUM,4,4,"""This is the service of the sons of Kohath in the Tent of Meeting, regarding the most holy things.",3748,1,94.73684210526316,12.244897959183673,v2,,,,,,,,2836,46.95977549111319,67.47211069811334,68.06524041047838,66.80039061077483,4.679873906377667,3.9904102146562614,4.875948409821026,10.283867552664544,8.333909064304045,10.215605125346439,2024.0,8.0,2024-08-08,19.0,38.0,4.0,3.0,2.0,1,2024-08-08 19:38:29.466368333,2024.0,8.0,2024-08-08,19.0,38.0,3.0,4.0,2.0,63.322,989,110
3749,1723160309.488215,2024-08-08 19:38:29.488224,2024-08-08 23:38:29.488253+00:00,150,24.800187458,6.048341378629913,72.58009654355895,0,1.3333333333333333,0.6666666666666666,NUM,4,5,"When the camp moves forward, Aaron shall go in with his sons; and they shall take down the veil of the screen, cover the ark of the Testimony with it,",3749,1,96.66666666666669,2.666666666666667,v2,,,,,,,,1175,78.0355472404116,68.86123008283087,68.04088491983434,66.79595446447078,3.7616920881958493,3.9760978603439074,4.876615076487693,8.42932209811909,8.31861768901267,10.218271792013105,2024.0,8.0,2024-08-08,19.0,38.0,4.0,3.0,2.0,1,2024-08-08 19:38:54.288411458,2024.0,8.0,2024-08-08,19.0,38.0,3.0,4.0,2.0,63.324,989,111
3750,1723160334.310936,2024-08-08 19:38:54.310939,2024-08-08 23:38:54.310954+00:00,84,16.508165959,5.088390812681677,61.06068975218013,0,9.523809523809524,7.142857142857143,NUM,4,6,"put a covering of sealskin on it, spread a blue cloth over it, and put in its poles.",3750,1,83.33333333333334,19.047619047619047,v2,,,,,,,,3467,35.15434985968194,69.36422459655526,67.93448546604505,66.7748129258162,3.5474063739101345,4.022835073747788,4.8828958646650324,8.47694114573814,8.45971116343948,10.235595273129691,2024.0,8.0,2024-08-08,19.0,38.0,4.0,3.0,2.0,1,2024-08-08 19:39:10.819104958,2024.0,8.0,2024-08-08,19.0,39.0,3.0,4.0,2.0,63.324,989,112
3751,1723160351.240324,2024-08-08 19:39:11.240327,2024-08-08 23:39:11.240341+00:00,185,37.205143875,4.972430710698334,59.66916852838001,0,7.567567567567568,7.567567567567568,NUM,4,7,"""On the table of show bread they shall spread a blue cloth, and put on it the dishes, the spoons, the bowls, and the cups with which to pour out; and the continual bread shall be on it.",3751,1,89.47368421052632,15.135135135135137,v2,,,,,,,,3715,30.514499532273152,68.29358113356794,67.83819920018814,66.75821161212137,4.0958297973335585,4.098510749423464,4.887638573475538,9.573787992584986,8.61106251479083,10.245080690750703,2024.0,8.0,2024-08-08,19.0,39.0,4.0,3.0,2.0,1,2024-08-08 19:39:48.445470875,2024.0,8.0,2024-08-08,19.0,39.0,3.0,4.0,2.0,63.323,989,113
3752,1723160388.4759512,2024-08-08 19:39:48.475955,2024-08-08 23:39:48.475974+00:00,112,16.001573542,6.999311643072409,83.9917397168689,0,0.8928571428571429,0.8928571428571429,NUM,4,8,"They shall spread on them a scarlet cloth, and cover it with a covering of sealskin, and shall put in its poles.",3752,1,100.0,1.7857142857142856,v2,,,,,,,,128,97.62394761459308,68.69926519606287,67.92515316111655,66.75738516067419,4.185115511619272,4.094452307865022,4.888531430618396,9.752359421156415,8.602945631673947,10.246866405036418,2024.0,8.0,2024-08-08,19.0,39.0,4.0,3.0,2.0,1,2024-08-08 19:40:04.477528542,2024.0,8.0,2024-08-08,19.0,40.0,3.0,5.0,2.0,63.328,989,114
3753,1723160404.5072188,2024-08-08 19:40:04.507223,2024-08-08 23:40:04.507253+00:00,168,31.149128042,5.393409400528863,64.72091280634635,0,5.357142857142857,5.357142857142857,NUM,4,9,"""They shall take a blue cloth and cover the lamp stand of the light, its lamps, its snuffers, its snuff dishes, and all its oil vessels, with which they minister to it.",3753,1,90.625,10.714285714285714,v2,,,,,,,,2745,48.6623012160898,69.6403981059811,67.81823595141587,66.73975921179105,3.339250849965137,4.148023736436451,4.893888573475538,7.9290511504797205,8.710088488816805,10.257580690750704,2024.0,8.0,2024-08-08,19.0,40.0,5.0,3.0,2.0,1,2024-08-08 19:40:35.656351042,2024.0,8.0,2024-08-08,19.0,40.0,3.0,5.0,2.0,63.329,989,115
3754,1723160435.688873,2024-08-08 19:40:35.688878,2024-08-08 23:40:35.688911+00:00,99,13.682727209,7.235399674918711,86.82479609902454,1,0.0,0.0,NUM,4,10,"They shall put it and all its vessels within a covering of sealskin, and shall put it on the frame.",3754,1,100.0,0.0,v2,,,,,,,,51,99.0645463049579,71.21288420481469,67.99103571070987,66.75258644557096,3.2559175166318033,4.112936017138205,4.8909900227509,7.429051150479722,8.62236919057119,10.251783589301427,2024.0,8.0,2024-08-08,19.0,40.0,5.0,3.0,2.0,1,2024-08-08 19:40:49.371605209,2024.0,8.0,2024-08-08,19.0,40.0,3.0,5.0,2.0,63.335,989,116
3755,1723160449.401611,2024-08-08 19:40:49.401618,2024-08-08 23:40:49.401647+00:00,122,18.695647375,6.525583070374957,78.30699684449948,0,0.819672131147541,0.819672131147541,NUM,4,11,"""On the golden altar they shall spread a blue cloth, and cover it with a covering of sealskin, and shall put in its poles.",3755,1,95.83333333333334,1.639344262295082,v2,,,,,,,,431,91.95509822263797,70.38596118327335,68.05822650247977,66.76737958426986,3.1156625075243354,4.087937717702792,4.886284833003595,7.148541132264785,8.572372591700365,10.242373209806816,2024.0,8.0,2024-08-08,19.0,40.0,5.0,3.0,2.0,1,2024-08-08 19:41:08.097265375,2024.0,8.0,2024-08-08,19.0,41.0,3.0,5.0,2.0,63.339,989,117
3756,1723160468.122172,2024-08-08 19:41:08.122176,2024-08-08 23:41:08.122198+00:00,190,28.186456,6.740826161330818,80.88991393596982,0,1.0526315789473684,1.0526315789473684,NUM,4,12,"""They shall take all the vessels of ministry with which they minister in the sanctuary, and put them in a blue cloth, cover them with a covering of sealskin, and shall put them on the frame.",3756,1,94.44444444444444,2.1052631578947367,v2,,,,,,,,240,95.52853133769878,71.6706137456565,68.19716994006266,66.77607472531864,3.039107483600891,4.071290120448788,4.884260541505619,6.995431084417897,8.539077397192356,10.238324626810863,2024.0,8.0,2024-08-08,19.0,41.0,5.0,3.0,2.0,1,2024-08-08 19:41:36.308632000,2024.0,8.0,2024-08-08,19.0,41.0,3.0,5.0,2.0,63.343,989,118
3757,1723160496.340958,2024-08-08 19:41:36.340963,2024-08-08 23:41:36.340986+00:00,80,16.894862083,4.735167390356968,56.82200868428362,0,15.0,13.75,NUM,4,13,"""They shall take away the ashes from the altar, and spread a purple cloth on it.",3757,1,93.75,30.0,v2,,,,,,,,4123,22.881197380729652,70.91937844077043,68.12474992758631,66.76759497473223,4.337184406677814,4.144041919009939,4.890711271432627,9.533892622879435,8.709580994314658,10.253726086664878,2024.0,8.0,2024-08-08,19.0,41.0,5.0,3.0,2.0,1,2024-08-08 19:41:53.235825083,2024.0,8.0,2024-08-08,19.0,41.0,3.0,5.0,2.0,63.342,989,119
3758,1723160513.266742,2024-08-08 19:41:53.266749,2024-08-08 23:41:53.266771+00:00,235,37.667336042,6.238827182733848,74.86592619280617,0,2.5531914893617023,2.5531914893617023,NUM,4,14,"They shall put on it all its vessels with which they minister about it, the fire pans, the meat hooks, the shovels, and the basins--all the vessels of the altar; and they shall spread on it a covering of sealskin, and put in its poles.",3758,1,97.82608695652172,5.106382978723404,v2,,,,,,,,819,84.69597754911132,71.97322491039179,68.19408124333277,66.76265399257926,3.9802586576548,4.122625477096044,4.893264462921988,8.820041124833407,8.666748110486868,10.2588324696436,2024.0,8.0,2024-08-08,19.0,41.0,5.0,3.0,2.0,1,2024-08-08 19:42:30.934085042,2024.0,8.0,2024-08-08,19.0,42.0,3.0,5.0,2.0,63.345,989,120
3759,1723160550.957548,2024-08-08 19:42:30.957553,2024-08-08 23:42:30.957571+00:00,316,51.47285325,6.13915841162351,73.66990093948212,0,2.848101265822785,2.848101265822785,NUM,4,15,"""When Aaron and his sons have finished covering the sanctuary and all the furniture of the sanctuary, as the camp moves forward; after that, the sons of Kohath shall come to carry it; but they shall not touch the sanctuary, lest they die. The sons of Kohath shall carry these things belonging to the Tent of Meeting.",3759,1,94.73684210526316,5.69620253164557,v2,,,,,,,,997,81.36576239476145,72.08220534998411,68.0792955723027,66.77210706258266,4.198402117570412,4.151106489754272,4.886467894137049,9.122994711331298,8.723710135803325,10.245239332073725,2024.0,8.0,2024-08-08,19.0,42.0,5.0,3.0,2.0,1,2024-08-08 19:43:22.430406250,2024.0,8.0,2024-08-08,19.0,43.0,3.0,5.0,2.0,63.348,989,121
3760,1723160602.458045,2024-08-08 19:43:22.458049,2024-08-08 23:43:22.458070+00:00,254,42.66593375,5.953227262956597,71.43872715547917,0,2.7559055118110236,2.7559055118110236,NUM,4,16,"""The duty of Eleazar the son of Aaron the priest shall be the oil for the light, the sweet incense, the continual meal offering, and the anointing oil, the requirements of all the tabernacle, and of all that is in it, the sanctuary, and its furnishings.""",3760,1,93.47826086956522,5.511811023622047,v2,,,,,,,,1371,74.36856875584658,73.12000909031403,68.00460104720007,66.7850920182694,3.7597069544657997,4.15644332265016,4.883839184264246,7.769413908931597,8.7343838015951,10.238443450789655,2024.0,8.0,2024-08-08,19.0,43.0,5.0,3.0,2.0,1,2024-08-08 19:44:05.123982750,2024.0,8.0,2024-08-08,19.0,44.0,3.0,5.0,2.0,63.35,989,122
3761,1723160645.54845,2024-08-08 19:44:05.548454,2024-08-08 23:44:05.548471+00:00,45,6.202767333,7.254826367674752,87.05791641209703,1,0.0,0.0,NUM,4,17,"The LORD spoke to Moses and to Aaron, saying,",3761,1,100.0,0.0,v2,,,,,,,,48,99.12067352666043,75.85888387868572,68.12058947746867,66.79887455707296,3.0029501977090436,4.139589390065891,4.879839184264246,6.2559003954180845,8.700675936426562,10.22911011745632,2024.0,8.0,2024-08-08,19.0,44.0,5.0,3.0,2.0,1,2024-08-08 19:44:11.751221333,2024.0,8.0,2024-08-08,19.0,44.0,3.0,5.0,2.0,63.356,989,123
3762,1723160651.782913,2024-08-08 19:44:11.782919,2024-08-08 23:44:11.782947+00:00,82,18.043391792,4.544600092115541,54.53520110538649,0,9.75609756097561,9.75609756097561,NUM,4,18,"""Don't cut off the tribe of the families of the Kohathites from among the Levites;",3762,1,80.0,19.51219512195122,v2,,,,,,,,4375,18.166510757717493,72.91323001753747,68.15560025188871,66.78165827919798,3.8892742395208897,4.124955243724427,4.887969265565058,8.028548479041778,8.63726130228022,10.245370280057946,2024.0,8.0,2024-08-08,19.0,44.0,5.0,3.0,2.0,1,2024-08-08 19:44:29.826310792,2024.0,8.0,2024-08-08,19.0,44.0,3.0,5.0,2.0,63.354,989,124
3763,1723160669.871491,2024-08-08 19:44:29.871494,2024-08-08 23:44:29.871510+00:00,180,29.794039541,6.041476844799761,72.49772213759714,0,6.111111111111111,6.111111111111111,NUM,4,19,"but do this to them, that they may live, and not die, when they approach the most holy things: Aaron and his sons shall go in and appoint everyone to his service and to his burden;",3763,1,94.44444444444444,12.22222222222222,v2,,,,,,,,1186,77.82974742750234,73.69091095066257,68.60779415724691,66.79481309688086,3.9646710649177157,4.0512348941613805,4.8811174137132065,8.179342129835428,8.489820603154127,10.229814724502392,2024.0,8.0,2024-08-08,19.0,44.0,5.0,3.0,2.0,1,2024-08-08 19:44:59.665533541,2024.0,8.0,2024-08-08,19.0,44.0,3.0,5.0,2.0,63.356,989,125
3764,1723160699.6958568,2024-08-08 19:44:59.695862,2024-08-08 23:44:59.695881+00:00,80,12.072574334,6.626589970516557,79.51907964619869,1,0.0,0.0,NUM,4,20,"but they shall not go in to see the sanctuary even for a moment, lest they die.""",3764,1,100.0,0.0,v2,,,,,,,,333,93.78858746492048,72.96033930537996,68.80638931166357,66.81187789995603,3.9646710649177157,4.014197857124343,4.877221309817102,8.179342129835428,8.415746529080053,10.222022516710185,2024.0,8.0,2024-08-08,19.0,44.0,5.0,3.0,2.0,1,2024-08-08 19:45:11.768436334,2024.0,8.0,2024-08-08,19.0,45.0,4.0,5.0,2.0,63.36,989,126
3765,1723160711.790213,2024-08-08 19:45:11.790216,2024-08-08 23:45:11.790234+00:00,32,8.169318625,3.9170953501645305,47.00514420197437,0,28.125,28.125,NUM,4,21,"The LORD spoke to Moses, saying,",3765,1,83.33333333333334,56.25,v2,,,,,,,,4932,7.74555659494855,69.83015404112747,68.50966809157606,66.80269455909536,6.695203851802961,4.272192043170856,4.898463718723985,13.64040770360592,8.931734901173076,10.26288790132557,2024.0,8.0,2024-08-08,19.0,45.0,5.0,4.0,2.0,1,2024-08-08 19:45:19.959534625,2024.0,8.0,2024-08-08,19.0,45.0,4.0,5.0,2.0,63.356,989,127
3766,1723160719.987778,2024-08-08 19:45:19.987783,2024-08-08 23:45:19.987806+00:00,88,13.331859042,6.600729854911408,79.2087582589369,1,0.0,0.0,NUM,4,22,"""Take a census of the sons of Gershon also, by their fathers' houses, by their families;",3766,1,100.0,0.0,v2,,,,,,,,364,93.2086061739944,69.66203847342418,68.74637344978582,66.80592296748961,6.589940693908224,4.218428602310641,4.896273937702087,13.429881387816446,8.824208019452646,10.258508339281773,2024.0,8.0,2024-08-08,19.0,45.0,5.0,4.0,2.0,1,2024-08-08 19:45:33.319642042,2024.0,8.0,2024-08-08,19.0,45.0,4.0,5.0,2.0,63.36,989,128
3767,1723160733.354101,2024-08-08 19:45:33.354108,2024-08-08 23:45:33.354144+00:00,156,26.466398917,5.894266178380523,70.73119414056627,0,1.2820512820512822,1.2820512820512822,NUM,4,23,"you shall count them from thirty years old and upward until fifty years old: all who enter in to wait on the service, to do the work in the Tent of Meeting.",3767,1,100.0,2.564102564102564,v2,,,,,,,,1510,71.76800748362956,71.05295701905243,68.68087834420848,66.80987809829081,5.343145822113353,4.231249115131153,4.893919625347776,10.686291644226703,8.849849045093672,10.253799714573148,2024.0,8.0,2024-08-08,19.0,45.0,5.0,4.0,2.0,1,2024-08-08 19:45:59.820506917,2024.0,8.0,2024-08-08,19.0,45.0,4.0,5.0,2.0,63.362,989,129
3768,1723160759.855113,2024-08-08 19:45:59.855120,2024-08-08 23:45:59.855150+00:00,91,18.514965042,4.914943117287685,58.97931740745223,0,6.593406593406593,6.593406593406593,NUM,4,24,"""This is the service of the families of the Gershonites, in serving and in bearing burdens:",3768,1,81.25,13.186813186813188,v2,,,,,,,,3817,28.60617399438728,69.46429614051704,68.60197025779522,66.7933982049507,5.747167332517842,4.2770489528772995,4.900513031941182,11.49433466503568,8.941448720585964,10.266986527759961,2024.0,8.0,2024-08-08,19.0,45.0,5.0,4.0,2.0,1,2024-08-08 19:46:18.370085042,2024.0,8.0,2024-08-08,19.0,46.0,4.0,5.0,2.0,63.361,989,130
3769,1723160778.3895118,2024-08-08 19:46:18.389514,2024-08-08 23:46:18.389526+00:00,174,24.412288709,7.127557849004628,85.53069418805553,1,0.0,0.0,NUM,4,25,"they shall carry the curtains of the tabernacle and the Tent of Meeting, its covering, the covering of sealskin that is on it, the screen for the door of the Tent of Meeting,",3769,1,100.0,0.0,v2,,,,,,,,84,98.44714686623011,70.65037546537438,68.81944432041726,66.80735447275374,5.462357205935564,4.258867134695481,4.900513031941182,10.924714411871125,8.905085084222328,10.266986527759961,2024.0,8.0,2024-08-08,19.0,46.0,5.0,4.0,2.0,1,2024-08-08 19:46:42.801802709,2024.0,8.0,2024-08-08,19.0,46.0,4.0,5.0,2.0,63.367,989,131
3770,1723160802.833762,2024-08-08 19:46:42.833766,2024-08-08 23:46:42.833786+00:00,244,39.370832375,6.197481365797515,74.36977638957018,0,4.918032786885246,4.098360655737705,NUM,4,26,"the hangings of the court, the screen for the door of the gate of the court which is by the tabernacle and around the altar, their cords, and all the instruments of their service, and whatever shall be done with them. They shall serve in there.",3770,1,91.30434782608695,9.42622950819672,v2,,,,,,,,885,83.46117867165576,70.94348038878348,68.7578341762207,66.8042706678964,5.5966027203282325,4.299850741252858,4.903475028960555,11.316156260328592,8.999347379304295,10.274140029995431,2024.0,8.0,2024-08-08,19.0,46.0,5.0,4.0,2.0,1,2024-08-08 19:47:22.204598375,2024.0,8.0,2024-08-08,19.0,47.0,4.0,5.0,2.0,63.37,989,132
3771,1723160842.632101,2024-08-08 19:47:22.632104,2024-08-08 23:47:22.632118+00:00,215,34.824361916,6.173838892399592,74.0860667087951,0,2.3255813953488373,2.3255813953488373,NUM,4,27,"At the commandment of Aaron and his sons shall be all the service of the sons of the Gershonites, in all their burden and in all their service; and you shall appoint their duty to them in all their responsibilities.",3771,1,95.0,4.651162790697675,v2,,,,,,,,928,82.65668849391955,69.64629541845329,68.82621869294191,66.80178476510255,5.829160859863116,4.308718065997714,4.903097907653202,11.781272539398358,9.017082028794007,10.273385787380723,2024.0,8.0,2024-08-08,19.0,47.0,5.0,4.0,2.0,1,2024-08-08 19:47:57.456465916,2024.0,8.0,2024-08-08,19.0,47.0,4.0,5.0,2.0,63.373,989,133
3772,1723160877.4955351,2024-08-08 19:47:57.495557,2024-08-08 23:47:57.495583+00:00,165,26.309980333,6.271384391460161,75.25661269752193,0,5.454545454545454,4.242424242424242,NUM,4,28,This is the service of the families of the sons of the Gershonites in the Tent of Meeting. Their duty shall be under the hand of Ithamar the son of Aaron the priest.,3772,1,96.96969696969695,10.909090909090908,v2,,,,,,,,763,85.74368568755847,71.71843657766684,68.75090777349524,66.79780047419075,5.277793528007979,4.351142308421957,4.907340331895626,10.920962118112328,9.126172937884915,10.284294878289815,2024.0,8.0,2024-08-08,19.0,47.0,5.0,4.0,2.0,1,2024-08-08 19:48:23.805537333,2024.0,8.0,2024-08-08,19.0,48.0,4.0,5.0,2.0,63.376,989,134
3773,1723160903.8320289,2024-08-08 19:48:23.832032,2024-08-08 23:48:23.832052+00:00,93,16.788264542,5.539583902036894,66.47500682444273,0,3.225806451612903,3.225806451612903,NUM,4,29,"""As for the sons of Merari, you shall count them by their families, by their fathers' houses;",3773,1,100.0,6.451612903225806,v2,,,,,,,,2396,55.19176800748363,71.11616504635138,68.68345866926356,66.79872136148396,4.989263062058158,4.383400372938085,4.906186576303443,10.343901186212687,9.190689066917175,10.28198736710545,2024.0,8.0,2024-08-08,19.0,48.0,5.0,4.0,2.0,1,2024-08-08 19:48:40.620296542,2024.0,8.0,2024-08-08,19.0,48.0,4.0,5.0,2.0,63.377,989,135
3774,1723160920.654659,2024-08-08 19:48:40.654667,2024-08-08 23:48:40.654701+00:00,153,29.94723625,5.108985641371163,61.307827696453955,0,9.803921568627452,9.803921568627452,NUM,4,30,"you shall count them from thirty years old and upward even to fifty years old--everyone who enters on the service, to do the work of the Tent of Meeting.",3774,1,90.0,19.607843137254903,v2,,,,,,,,3427,35.90271281571562,69.29503985137691,68.53599516243051,66.79767647412531,5.969655218920903,4.470686900452316,4.911082522411948,12.304685499938177,9.365262121945637,10.291779259322459,2024.0,8.0,2024-08-08,19.0,48.0,5.0,4.0,2.0,1,2024-08-08 19:49:10.601903250,2024.0,8.0,2024-08-08,19.0,49.0,4.0,5.0,2.0,63.376,989,136
3775,1723160950.633547,2024-08-08 19:49:10.633552,2024-08-08 23:49:10.633572+00:00,149,94.753304084,1.5725045310072734,18.87005437208728,0,22.14765100671141,21.476510067114095,NUM,4,31,"This is the duty of their burden, according to all their service in the Tent of Meeting: the tabernacle's boards, its bars, its pillars, its sockets,",3775,1,84.61538461538461,44.29530201342282,v2,,,,,,,,5307,0.7296538821328344,66.4815308683882,68.08601619020452,66.74507383246399,5.304806225632312,4.672380105698621,4.930159032479063,11.109215701280458,9.782071351230192,10.331274561335881,2024.0,8.0,2024-08-08,19.0,49.0,5.0,4.0,2.0,1,2024-08-08 19:50:45.386856084,2024.0,8.0,2024-08-08,19.0,50.0,4.0,6.0,2.0,63.364,989,137
3776,1723161045.409036,2024-08-08 19:50:45.409039,2024-08-08 23:50:45.409055+00:00,210,35.793934417,5.866915817453764,70.40298980944516,0,3.3333333333333335,3.3333333333333335,NUM,4,32,"the pillars of the court around it, their sockets, their pins, their cords, with all their instruments, and with all their service. You shall appoint the instruments of the duty of their burden to them by name.",3776,1,94.5945945945946,6.666666666666667,v2,,,,,,,,1575,70.55191768007484,65.60095402343903,68.08337205356352,66.74405760250325,5.638139558965646,4.644602327920843,4.930094307559969,11.775882367947126,9.726515795674635,10.330174237711287,2024.0,8.0,2024-08-08,19.0,50.0,6.0,4.0,2.0,1,2024-08-08 19:51:21.202973417,2024.0,8.0,2024-08-08,19.0,51.0,4.0,6.0,2.0,63.366,989,138
3777,1723161081.2365031,2024-08-08 19:51:21.236507,2024-08-08 23:51:21.236528+00:00,169,24.418288458,6.921042000576075,83.0525040069129,1,0.0,0.0,NUM,4,33,"This is the service of the families of the sons of Merari, according to all their service in the Tent of Meeting, under the hand of Ithamar the son of Aaron the priest.""",3777,1,100.0,0.0,v2,,,,,,,,162,96.98783910196445,66.8330850100737,68.2554577246673,66.75939207901563,5.509934430760517,4.608888042206558,4.928917836971734,11.519472111536869,9.655087224246063,10.327821296534816,2024.0,8.0,2024-08-08,19.0,51.0,6.0,4.0,2.0,1,2024-08-08 19:51:45.654795458,2024.0,8.0,2024-08-08,19.0,51.0,4.0,6.0,2.0,63.371,989,139
3778,1723161105.676033,2024-08-08 19:51:45.676036,2024-08-08 23:51:45.676048+00:00,135,22.301407458,6.053429598748153,72.64115518497783,0,5.925925925925926,5.925925925925926,NUM,4,34,"Moses and Aaron and the princes of the congregation counted the sons of the Kohathites by their families, and by their fathers' houses,",3778,1,91.30434782608695,11.851851851851851,v2,,,,,,,,1167,78.18521983161834,68.19926878782626,68.40115155230143,66.77113263278198,5.44318636401245,4.4874244098995515,4.932141060194956,11.385975978040737,9.400111766860967,10.334267742981261,2024.0,8.0,2024-08-08,19.0,51.0,6.0,4.0,2.0,1,2024-08-08 19:52:07.977443458,2024.0,8.0,2024-08-08,19.0,52.0,4.0,6.0,2.0,63.374,989,140
3779,1723161128.01041,2024-08-08 19:52:08.010414,2024-08-08 23:52:08.010430+00:00,128,22.831189542,5.606365790294572,67.27638948353487,0,7.03125,7.03125,NUM,4,35,"from thirty years old and upward even to fifty years old, everyone who entered into the service for work in the Tent of Meeting.",3779,1,91.66666666666666,14.0625,v2,,,,,,,,2223,58.42843779232928,66.3738383173742,68.44496124620294,66.76570105040514,6.14631136401245,4.533146745965126,4.93730895615769,12.792225978040737,9.491556438992115,10.344603534906728,2024.0,8.0,2024-08-08,19.0,52.0,6.0,4.0,2.0,1,2024-08-08 19:52:30.841603542,2024.0,8.0,2024-08-08,19.0,52.0,4.0,6.0,2.0,63.375,989,141
3780,1723161150.862616,2024-08-08 19:52:30.862622,2024-08-08 23:52:30.862679+00:00,87,13.951627375,6.235831681965346,74.82998018358415,0,2.2988505747126435,2.2988505747126435,NUM,4,36,Those who were counted of them by their families were two thousand seven hundred fifty.,3780,1,93.33333333333331,4.597701149425287,v2,,,,,,,,825,84.58372310570627,66.41985869677559,68.43758662938488,66.79145159370961,5.966360355909944,4.544640998838688,4.936423093356606,12.309373142163592,9.514544944739242,10.340284038603924,2024.0,8.0,2024-08-08,19.0,52.0,6.0,4.0,2.0,1,2024-08-08 19:52:44.814249375,2024.0,8.0,2024-08-08,19.0,52.0,4.0,6.0,2.0,63.378,989,142
